_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
T9URCsdjID,2020-07-04T20:46:46.747Z,2676060.0,47.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-04T20:47:18.615Z,2020-07-31T21:21:26.690Z
gc0vENJlsb,2020-07-05T00:53:58.744Z,2363070.0,31.0,32.0,31.0,32.0,0.0,0.0,1.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-05T00:54:57.915Z,2020-07-31T21:20:17.383Z
OwgS5moPbw,2020-07-05T20:06:01.773Z,2676060.0,51.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-05T20:06:34.822Z,2020-07-31T20:58:26.345Z
j8xGmM2N4o,2020-07-05T23:38:09.647Z,2363070.0,32.0,28.0,32.0,28.0,0.0,0.0,5.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-05T23:39:21.597Z,2020-07-31T20:56:38.870Z
LXyIRGFE7f,2020-07-06T12:40:50.539Z,2676060.0,52.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-06T12:41:28.698Z,2020-07-31T20:40:06.351Z
k4GN2Kkcqz,2020-07-06T18:16:11.162Z,7113692.0,19.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-06T18:23:42.129Z,2020-07-31T20:34:15.528Z
BEtp1BAjRK,2020-07-06T22:34:39.017Z,2363070.0,39.0,29.0,39.0,29.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-06T22:35:28.901Z,2020-07-31T20:32:18.751Z
SwnSL0lPJe,2020-07-07T17:26:11.083Z,2676060.0,49.0,21.0,0.0,8.0,0.0,0.0,1.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-07T17:26:47.419Z,2020-07-31T20:08:40.493Z
gROBUu3uJV,2020-07-07T21:08:55.805Z,7113692.0,19.0,1.0,10.0,1.0,0.0,3.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-07T21:11:22.343Z,2020-07-31T20:06:01.936Z
mnJuzLR525,2020-07-07T22:59:02.955Z,2363070.0,39.0,31.0,39.0,31.0,0.0,0.0,1.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-07T22:59:19.855Z,2020-07-31T20:05:22.690Z
Q4AR7he0mu,2020-07-08T01:44:46.138Z,2362287.0,71.0,14.0,9.0,1.0,0.0,4.0,0.0,3.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-08T01:47:11.846Z,2020-07-31T20:04:05.041Z
4DKKoSTYXx,2020-07-06T03:00:00.000Z,2362287.0,73.0,11.0,8.0,2.0,1.0,2.0,0.0,1.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-08T01:49:24.874Z,2020-07-31T20:52:08.655Z
IDqc0m3uBC,2020-07-08T14:21:38.403Z,2676060.0,49.0,19.0,0.0,7.0,0.0,0.0,0.0,1.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-08T14:24:25.258Z,2020-07-31T19:41:36.777Z
fOArU13UIe,2020-07-08T20:48:57.998Z,7113692.0,18.0,2.0,10.0,2.0,0.0,2.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-08T20:50:59.953Z,2020-07-31T19:33:15.632Z
uIeROooWrX,2020-07-08T21:52:20.165Z,2363070.0,46.0,31.0,46.0,31.0,0.0,0.0,4.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-08T21:52:53.957Z,2020-07-31T19:32:13.070Z
GBG6oRR1XC,2020-07-09T19:05:21.425Z,2676060.0,48.0,22.0,0.0,6.0,0.0,0.0,1.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-09T19:05:54.276Z,2020-07-31T19:08:46.457Z
BGs35HLzij,2020-07-09T20:44:19.730Z,7113692.0,14.0,3.0,9.0,2.0,0.0,1.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-09T20:45:37.389Z,2020-07-31T19:07:43.383Z
pIR8csY5AZ,2020-07-09T21:10:48.663Z,2363070.0,41.0,28.0,41.0,28.0,0.0,0.0,5.0,12.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-09T21:11:05.339Z,2020-07-31T19:07:15.163Z
Z0vVCOozYz,2020-07-10T13:45:04.778Z,2676060.0,53.0,19.0,0.0,6.0,0.0,0.0,1.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-10T13:47:05.816Z,2020-07-31T18:54:31.755Z
ZSA2vfSHws,2020-07-11T03:00:52.911Z,2363070.0,43.0,25.0,43.0,25.0,0.0,0.0,0.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-11T21:17:03.313Z,2020-07-31T18:36:07.980Z
0l3yE0W2TT,2020-07-11T03:00:24.227Z,2676060.0,47.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-11T21:39:00.186Z,2020-07-31T18:39:04.906Z
zXcInuze5s,2020-07-12T03:00:07.566Z,2676060.0,50.0,17.0,0.0,4.0,0.0,0.0,1.0,1.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-12T19:47:35.605Z,2020-07-31T18:20:19.700Z
UzQPdCYfWI,2020-07-10T03:00:00.000Z,2362287.0,77.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T01:19:18.899Z,2020-07-31T19:05:09.663Z
2TJ6cEIXVt,2020-07-12T03:00:00.000Z,2362287.0,88.0,12.0,8.0,1.0,0.0,2.0,0.0,1.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T01:19:53.921Z,2020-07-31T18:28:51.932Z
spp1FQQFxQ,2020-07-11T03:00:00.000Z,2362287.0,75.0,13.0,6.0,1.0,0.0,0.0,0.0,2.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T01:23:10.737Z,2020-07-31T18:48:09.920Z
5ESZM3voxx,2020-07-09T03:00:00.000Z,2362287.0,71.0,9.0,8.0,1.0,0.0,0.0,0.0,2.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T01:24:35.799Z,2020-07-31T19:25:06.155Z
nh8sYcA5ZX,2020-07-13T03:00:42.307Z,2676060.0,53.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T17:20:15.056Z,2020-07-31T17:55:23.814Z
JM3oxRlXqw,2020-07-13T03:00:41.057Z,2363070.0,47.0,26.0,47.0,26.0,0.0,0.0,0.0,5.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-13T23:01:59.587Z,2020-07-31T17:55:29.172Z
59hRhN574u,2020-07-14T03:00:08.655Z,2362287.0,75.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-14T12:04:11.531Z,2020-07-31T17:37:10.740Z
AMbaO4A9Fj,2020-07-13T03:00:00.000Z,2362287.0,85.0,11.0,3.0,3.0,0.0,2.0,0.0,1.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-14T12:05:27.807Z,2020-07-31T18:04:53.977Z
rTcs1UMnJ5,2020-07-14T03:00:46.813Z,2676060.0,47.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-14T19:24:24.940Z,2020-07-31T17:30:18.751Z
P93J5w80nb,2020-07-14T03:00:05.471Z,2363070.0,46.0,27.0,46.0,27.0,0.0,0.0,5.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-15T01:43:43.803Z,2020-07-31T17:37:40.074Z
TAuXV8UAK4,2020-07-15T03:00:24.014Z,2676060,50.0,18.0,0.0,6.0,0.0,0.0,1.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-15T13:58:55.219Z,2020-07-31T17:12:25.252Z
aa4hshRxHS,2020-07-15T03:00:20.582Z,2363070,46.0,25.0,46.0,25.0,0.0,0.0,0.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-15T21:26:48.596Z,2020-07-31T17:12:52.070Z
oaxG9JoI77,2020-07-16T03:00:57.498Z,2676060,57.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-16T20:07:27.901Z,2020-07-31T16:50:47.007Z
mhqLYkWegP,2020-07-16T03:00:50.068Z,2363070,53.0,25.0,53.0,25.0,0.0,0.0,1.0,9.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-17T01:58:31.788Z,2020-07-31T16:51:41.507Z
nfGuyOkFma,2020-07-17T03:00:48.616Z,2676060,60.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-17T14:37:20.979Z,2020-07-31T16:37:06.893Z
z24cB1AXrc,2020-07-18T03:00:00.000Z,2676060,51.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-20T14:08:57.328Z,2020-07-31T16:31:23.029Z
ef4o2be1xk,2020-07-19T03:00:00.000Z,2676060,52.0,18.0,0.0,5.0,0.0,0.0,1.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-20T16:04:29.529Z,2020-07-31T16:21:07.604Z
DPf62aTqgC,2020-07-20T03:00:40.898Z,2676060,55.0,17.0,0.0,4.0,0.0,0.0,0.0,1.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-20T16:26:49.168Z,2020-07-31T16:05:01.649Z
4HAhdFS8dR,2020-07-21T03:00:22.303Z,7113692,16.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-21T13:53:05.149Z,2020-07-31T15:53:53.192Z
riNH2yNNzx,2020-07-21T03:00:27.762Z,2676060,58.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-21T14:59:48.931Z,2020-07-31T15:53:25.236Z
UBmvJqg3Zy,2020-07-21T03:00:24.543Z,2363070,51.0,22.0,51.0,22.0,0.0,0.0,0.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-21T21:26:22.604Z,2020-07-31T15:53:44.594Z
08KCnmHMMJ,2020-07-22T03:00:45.544Z,2676060,53.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-22T14:48:09.482Z,2020-07-31T15:39:21.911Z
PKVf2cY9Qh,2020-07-23T03:00:43.321Z,7113692,17.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$FmQ1yI4y2X,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-23T13:15:18.201Z,2020-07-31T15:26:57.026Z
FzW8FQ3h8k,2020-07-23T03:00:24.712Z,2676060,54.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-23T16:46:54.497Z,2020-07-31T15:28:31.172Z
8LJlob6iro,2020-05-11T03:00:00.000Z,2362856,106.0,33.0,1.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-24T14:07:51.930Z,2020-08-01T14:48:28.904Z
hbLARCd9L2,2020-05-12T03:00:00.000Z,2362856,98.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-24T14:32:06.867Z,2020-08-01T14:24:56.130Z
pmzul3AJCN,2020-07-24T03:00:24.946Z,2676060,49.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-25T01:12:23.020Z,2020-07-31T15:16:40.151Z
Uv1WTKdvWQ,2020-07-25T03:00:43.799Z,2676060,48.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-25T18:54:15.744Z,2020-07-31T15:04:26.484Z
tHkL7HpWwG,2020-07-25T03:00:57.037Z,2363070,30.0,20.0,30.0,20.0,0.0,0.0,1.0,12.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-25T21:53:33.713Z,2020-07-31T15:03:39.148Z
J7f2fjGCFb,2020-07-26T03:00:26.589Z,2676060,53.0,19.0,1.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-26T23:43:41.195Z,2020-07-31T14:54:37.185Z
cEHFrvwmnO,2020-07-27T03:00:00.000Z,2676060,50.0,20.0,1.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T11:55:15.521Z,2020-07-31T14:47:59.785Z
KlwPQvOPDH,2020-07-20T03:00:00.000Z,2362287,70.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T14:16:06.294Z,2020-07-31T16:07:24.899Z
qQSBK9cM7J,2020-07-28T03:00:01.979Z,2676060,49.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T17:12:04.189Z,2020-07-31T14:34:54.385Z
BhQaoEm1C6,2020-05-13T03:00:00.000Z,2362856,99.0,34.0,1.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T18:40:37.934Z,2020-08-01T14:02:04.710Z
TxvuBFVBgh,2020-05-14T03:00:00.000Z,2362856,97.0,37.0,2.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T18:51:34.385Z,2020-08-01T13:40:15.643Z
yALJCAtaE5,2020-07-28T03:00:40.387Z,2363070,30.0,23.0,30.0,23.0,0.0,0.0,1.0,6.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T22:49:44.947Z,2020-07-31T14:32:07.821Z
YzavhTjLh1,2020-05-08T03:00:00.000Z,2362856,109.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T23:26:52.060Z,2020-08-01T15:44:50.687Z
A027iA3onK,2020-05-09T03:00:00.000Z,2362856,119.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T23:33:49.459Z,2020-08-01T15:25:39.323Z
hOolVwXBXK,2020-05-10T03:00:00.000Z,2362856,111.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-28T23:41:01.358Z,2020-08-01T15:09:03.903Z
oo8OjCUEge,2020-05-15T03:00:00.000Z,2362856,97.0,32.0,2.0,3.0,0.0,0.0,0.0,1.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T00:08:29.577Z,2020-08-01T13:16:46.749Z
XdKAxy1CgZ,2020-05-16T03:00:00.000Z,2362856,92.0,33.0,2.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T00:23:41.357Z,2020-08-01T12:51:12.397Z
c9Eip4YAp3,2020-05-17T03:00:00.000Z,2362856,93.0,34.0,2.0,4.0,1.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T01:00:32.059Z,2020-08-01T12:29:20.552Z
8FbkDFVgvM,2020-05-18T03:00:00.000Z,2362856,91.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T01:15:04.913Z,2020-08-01T12:10:45.186Z
o5ESmPWZdG,2020-07-28T03:00:00.000Z,2362856,112.0,37.0,6.0,10.0,0.0,0.0,4.0,3.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T01:26:03.728Z,2020-08-13T13:35:46.025Z
asZ0HcjU4V,2020-05-20T03:00:00.000Z,2362856,88.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$wbgHCuVOyU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T01:36:11.177Z,2020-08-01T11:22:06.016Z
oqgIo5fD1x,2020-07-29T03:00:20.306Z,2676060,52.0,20.0,2.0,7.0,0.0,0.0,0.0,2.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T17:00:09.062Z,2020-08-14T17:02:03.524Z
ALvuELm5wK,2020-05-21T03:00:00.000Z,2362856,93.0,33.0,1.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T17:55:24.527Z,2020-08-01T10:59:48.644Z
x02jFPusH2,2020-05-22T03:00:00.000Z,2362856,92.0,31.0,3.0,4.0,0.0,1.0,1.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T23:15:34.546Z,2020-08-01T10:36:46.786Z
hdwZuqePVa,2020-05-23T03:00:00.000Z,2362856,87.0,33.0,11.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-29T23:54:17.147Z,2020-08-01T10:12:35.943Z
EK7YxzPIYa,2020-05-24T03:00:00.000Z,2362856,100.0,33.0,17.0,10.0,1.0,0.0,1.0,4.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T00:13:02.323Z,2020-08-01T09:51:20.352Z
qKJLvajS1P,2020-05-25T03:00:00.000Z,2362856,104.0,34.0,12.0,11.0,0.0,0.0,0.0,2.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T00:29:58.883Z,2020-08-01T09:32:15.512Z
mWqJh9p0UW,2020-07-30T03:00:39.502Z,2676060,62.0,17.0,2.0,6.0,0.0,0.0,0.0,2.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T12:50:14.768Z,2020-08-14T16:40:36.306Z
J4lY9TNyAb,2020-05-26T03:00:00.000Z,2362856,99.0,32.0,10.0,12.0,0.0,0.0,0.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T18:45:06.075Z,2020-08-01T09:06:33.354Z
ZzJC1SqMMn,2020-05-27T03:00:00.000Z,2362856,83.0,34.0,12.0,12.0,1.0,0.0,0.0,2.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T18:56:37.910Z,2020-08-01T08:39:05.635Z
qkgX8Gp1Z3,2020-05-28T03:00:00.000Z,2362856,97.0,33.0,12.0,11.0,0.0,0.0,0.0,2.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T19:13:18.312Z,2020-08-01T08:02:18.405Z
wnjnQ0oOhH,2020-05-29T03:00:00.000Z,2362856,90.0,33.0,10.0,12.0,0.0,0.0,0.0,1.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T19:24:27.675Z,2020-08-01T07:42:04.320Z
3qcHaClEQb,2020-05-30T03:00:00.000Z,2362856,91.0,32.0,12.0,13.0,0.0,0.0,1.0,2.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T20:03:04.713Z,2020-08-01T07:20:41.295Z
fjzaVr8Ly2,2020-05-31T03:00:00.000Z,2362856,31.0,107.0,10.0,13.0,0.0,0.0,0.0,3.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-30T20:16:00.576Z,2020-08-01T07:02:41.338Z
cwOcwXvGr3,2020-07-31T03:00:47.629Z,2676060,61.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-07-31T15:00:29.094Z,2020-08-14T16:20:15.942Z
1jFoGmBRpM,2020-06-01T03:00:00.000Z,2362856,97.0,36.0,12.0,15.0,0.0,0.0,0.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T01:06:35.933Z,2020-08-01T06:46:35.792Z
OI0HGYYEUs,2020-06-02T03:00:00.000Z,2362856,111.0,34.0,18.0,19.0,0.0,0.0,1.0,5.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T01:29:47.002Z,2020-08-01T06:26:57.422Z
le7QJ7GXgn,2020-06-03T03:00:00.000Z,2362856,113.0,34.0,23.0,18.0,0.0,0.0,0.0,0.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T01:44:35.666Z,2020-08-01T06:07:44.212Z
1WQL2GraFM,2020-06-04T03:00:00.000Z,2362856,104.0,36.0,26.0,17.0,0.0,0.0,1.0,3.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T01:59:11.490Z,2020-08-01T05:49:36.292Z
5CJ0WKUKvD,2020-07-31T03:00:00.000Z,2362856,130.0,39.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T02:24:01.902Z,2020-08-14T16:26:16.185Z
rCAqn5f3aV,2020-06-06T03:00:00.000Z,2362856,100.0,34.0,28.0,18.0,0.0,0.0,1.0,3.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T02:30:38.120Z,2020-08-01T05:11:51.947Z
9Smg4xisVz,2020-06-07T03:00:00.000Z,2362856,118.0,37.0,26.0,18.0,0.0,0.0,1.0,3.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T14:03:30.190Z,2020-08-01T14:03:30.190Z
RFCXk5A7ig,2020-06-08T03:00:00.000Z,2362856,122.0,36.0,25.0,19.0,1.0,0.0,0.0,7.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T14:22:09.273Z,2020-08-01T14:22:09.273Z
R7wO1bzYEO,2020-06-09T03:00:00.000Z,2362856,114.0,31.0,21.0,23.0,0.0,0.0,1.0,4.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T14:44:52.730Z,2020-08-01T14:44:52.730Z
HpYKOX1e2Y,2020-08-01T03:00:26.177Z,2676060,50.0,18.0,0.0,6.0,0.0,0.0,0.0,2.0,parse-cloud,_User$xYG80olawY,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T17:13:30.775Z,2020-08-14T16:08:44.135Z
UohEW42AXT,2020-06-10T03:00:00.000Z,2362856,109.0,32.0,24.0,24.0,0.0,0.0,0.0,1.0,parse-cloud,_User$fEIwL0hmE9,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-08-01T19:31:01.183Z,2020-08-01T19:31:01.183Z
